It had already forced banks to make provisions of 54bn euros to 	cover	 bad loans
It had already forced banks to make provisions of 54bn euros to cover bad 	loans	NOVAL
It had already forced banks to make provisions of 54bn euros to cover 	bad	 loans
NOVAL	The big question	 is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can 	afford	 on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The 	big	 question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big 	question	 is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the 	Spanish	 state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish 	state	 can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the 	sort of capital	 that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to 	put	 into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these 	banks	 the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of 	capital	 that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the 	sort	 of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for 	emergency	 help from the eurozone bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the 	eurozone	 bailout fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the 	eurozone bailout	 fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the 	eurozone bailout fund	 or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone 	bailout	 fund or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone 	bailout fund	 or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the 	IMF	 said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout 	fund	 or the IMF said BBC business editor Robert Peston
The big question is whether the Spanish state can afford on its own to put into these banks the sort of capital that is necessary or whether they will have to go for emergency help from the eurozone bailout fund or the IMF said BBC business 	editor	 Robert Peston
